,index,x,y,z,name
0,1,202,343,21.0, ABaraa
1,2,167,307,20.0, ABarap
2,3,116,277,12.0, ABarpp
3,4,159,336,13.0, ABarpa
4,5,253,370,19.0, ABalaa
5,6,224,361,10.0, ABalap
6,7,245,288,9.0, ABalpp
7,8,268,334,15.0, ABalpa
10,11,154,224,21.0, ABprpa
11,12,115,190,18.0, ABprpp
12,13,92,243,19.0, ABprap
13,14,133,294,21.0, ABpraa
14,15,236,250,10.0, ABplpa
15,16,191,212,8.0, ABplpp
16,17,198,254,19.0, MSp
17,18,242,286,18.0, MSa
18,19,177,282,8.0, ABplap
19,20,210,331,9.0, ABplaa
20,21,105,174,11.0, D
21,22,154,156,10.0, P4
22,23,105,219,11.0, Cp
23,24,152,249,10.0, Ca
24,25,160,186,13.0, Ep
25,26,199,205,17.0, Ea
