,index,x,y,z,name
0,1,207,350,20.0, ABaraa
1,2,172,309,21.0, ABarap
2,3,118,281,12.0, ABarpp
3,4,156,337,14.0, ABarpa
4,5,255,368,19.0, ABalaa
5,6,221,362,12.0, ABalap
6,7,244,292,9.0, ABalpp
7,8,275,331,15.0, ABalpa
10,11,135,224,22.0, ABprpa
11,12,103,177,20.0, ABprpp
12,13,90,245,21.0, ABprap
13,14,126,292,21.0, ABpraa
14,15,232,247,10.0, ABplpa
15,16,208,210,9.0, ABplpp
16,17,207,274,20.0, MSpa
17,18,174,240,22.0, MSpp
18,19,255,316,21.0, MSaa
19,20,249,261,17.0, MSap
20,21,182,295,10.0, ABplap
21,22,207,330,10.0, ABplaa
22,23,121,163,13.0, D
23,24,164,156,13.0, P4
24,25,110,215,13.0, Cp
25,26,155,257,11.0, Ca
26,27,157,193,12.0, Ep
27,28,193,217,16.0, Ea
