,index,x,y,z,name
0,1,212,331,20.0, ABaraap
1,2,210,360,21.0, ABaraaa
2,3,166,311,20.0, ABarap
3,4,158,335,14.0, ABarpa
4,5,254,362,18.0, ABalaa
6,7,240,290,11.0, ABalpp
7,8,270,321,14.0, ABalpap
8,9,266,341,12.0, ABalpaa
9,10,217,362,14.0, ABalap
11,12,129,230,19.0, ABprpa
12,13,106,185,19.0, ABprpp
13,14,95,262,17.0, ABprapa
14,15,89,223,17.0, ABprapp
15,16,125,277,12.0, ABarpp
16,17,124,309,19.0, ABpraaa
17,18,133,274,20.0, ABpraap
18,19,229,254,11.0, ABplpa
19,20,200,212,9.0, ABplpp
20,21,213,279,20.0, MSpa
21,22,166,264,20.0, MSpp
22,23,252,315,21.0, MSaa
23,24,251,265,19.0, MSap
24,25,196,267,11.0, ABplapp
25,26,175,309,9.0, ABplapa
26,27,211,313,12.0, ABplaap
27,28,192,348,10.0, ABplaaa
28,29,141,156,16.0, D
29,30,179,163,17.0, P4
30,31,107,238,9.0, Cpa
31,32,110,178,10.0, Cpp
32,33,144,218,9.0, Cap
33,34,162,267,11.0, Caa
34,35,157,195,14.0, Ep
35,36,193,238,17.0, Ea
