,index,x,y,z,name
0,1,202,337,21.0, ABaraa
1,2,170,310,20.0, ABarap
2,3,126,283,12.0, ABarpp
3,4,158,333,13.0, ABarpa
4,5,246,377,18.0, ABalaa
5,6,226,361,12.0, ABalap
6,7,251,296,10.0, ABalpp
7,8,268,327,15.0, ABalpa
10,11,144,220,21.0, ABprpa
11,12,119,200,19.0, ABprpp
12,13,98,244,17.0, ABprap
13,14,132,293,19.0, ABpraa
14,15,234,245,11.0, ABplpa
15,16,197,213,10.0, ABplpp
16,17,195,255,18.0, MSp
17,18,240,290,19.0, MSa
18,19,188,281,10.0, ABplap
19,20,210,324,11.0, ABplaa
20,21,111,173,11.0, D
21,22,148,158,10.0, P4
22,23,108,220,12.0, Cp
23,24,155,245,10.0, Ca
24,25,166,186,12.0, Ep
25,26,202,207,17.0, Ea
