,index,x,y,z,name
0,1,205,338,21.0, ABaraa
1,2,169,311,21.0, ABarap
2,3,125,286,11.0, ABarpp
3,4,156,329,12.0, ABarpa
4,5,246,374,18.0, ABalaa
5,6,222,364,13.0, ABalap
6,7,254,301,11.0, ABalpp
7,8,269,330,14.0, ABalpa
10,11,141,221,21.0, ABprpa
11,12,121,197,19.0, ABprpp
12,13,103,247,17.0, ABprap
13,14,126,287,20.0, ABpraa
14,15,235,250,11.0, ABplpa
15,16,209,222,9.0, ABplpp
16,17,195,253,19.0, MSp
17,18,246,291,20.0, MSa
18,19,193,285,10.0, ABplap
19,20,213,319,10.0, ABplaa
20,21,117,177,12.0, D
21,22,149,161,11.0, P4
22,23,116,219,11.0, Cp
23,24,156,246,11.0, Ca
24,25,173,185,12.0, Ep
25,26,203,205,19.0, Ea
