,index,x,y,z,name
0,1,210,348,21.0, ABaraa
1,2,172,307,21.0, ABarap
2,3,114,278,12.0, ABarpp
3,4,154,337,15.0, ABarpa
4,5,255,362,20.0, ABalaa
5,6,214,362,14.0, ABalap
6,7,241,296,9.0, ABalpp
7,8,271,337,14.0, ABalpa
10,11,143,229,21.0, ABprpa
11,12,100,184,20.0, ABprpp
12,13,90,246,20.0, ABprap
13,14,135,291,21.0, ABpraa
14,15,229,241,10.0, ABplpa
15,16,199,207,8.0, ABplpp
16,17,210,270,20.0, MSpa
17,18,184,247,20.0, MSpp
18,19,251,302,19.0, MSaa
19,20,243,277,15.0, MSap
20,21,177,288,9.0, ABplap
21,22,202,331,10.0, ABplaa
22,23,112,168,11.0, D
23,24,154,152,13.0, P4
24,25,107,216,12.0, Cp
25,26,155,250,11.0, Ca
26,27,154,186,14.0, Ep
27,28,190,206,16.0, Ea
