,index,x,y,z,name
0,1,212,344,21.0, ABaraa
1,2,171,306,21.0, ABarap
2,3,112,279,12.0, ABarpp
3,4,156,338,14.0, ABarpa
4,5,255,361,20.0, ABalaa
5,6,219,363,12.0, ABalap
6,7,243,290,8.0, ABalpp
7,8,273,333,15.0, ABalpa
10,11,147,229,21.0, ABprpa
11,12,101,185,20.0, ABprpp
12,13,92,241,20.0, ABprap
13,14,136,290,21.0, ABpraa
14,15,232,248,10.0, ABplpa
15,16,196,206,8.0, ABplpp
16,17,208,268,19.0, MSpa
17,18,190,245,18.0, MSpp
18,19,245,302,19.0, MSaa
19,20,242,280,15.0, MSap
20,21,175,286,9.0, ABplap
21,22,206,333,9.0, ABplaa
22,23,112,168,11.0, D
23,24,153,152,13.0, P4
24,25,105,213,13.0, Cp
25,26,154,254,11.0, Ca
26,27,157,186,13.0, Ep
27,28,193,207,15.0, Ea
