,index,x,y,z,name
0,1,230,394,10.0, ABprpa
1,2,239,450,12.0, ABprpp
2,3,179,365,11.0, ABpraa
3,4,187,413,15.0, ABprap
4,5,282,359,24.0, ABplpp
5,6,283,307,24.0, ABplpa
7,8,183,321,10.0, ABarap
8,9,194,266,10.0, ABaraa
9,10,160,307,19.0, ABarpa
10,11,174,374,22.0, ABarpp
11,12,200,224,14.0, ABalaa
12,13,172,251,19.0, ABalap
13,14,254,271,24.0, ABalpp
14,15,237,227,18.0, ABalpa
15,16,223,370,21.0, Ca
16,17,230,430,21.0, Cp
17,18,274,453,20.0, D
18,19,303,426,16.0, P4
19,20,253,262,11.0, MSaa
20,21,275,292,15.0, MSap
21,22,232,314,11.0, MSpa
22,23,243,353,10.0, MSpp
23,24,281,345,16.0, Ea
24,25,282,397,16.0, Ep
26,27,198,271,23.0, ABplaa
27,28,214,318,23.0, ABplap
