,index,x,y,z,name
0,1,221,400,11.0, ABprpa
1,2,226,442,13.0, ABprpp
2,3,175,354,14.0, ABpraa
3,4,187,402,17.0, ABprap
4,5,279,349,25.0, ABplpp
5,6,277,303,22.0, ABplpa
7,8,180,314,11.0, ABarap
8,9,186,265,12.0, ABaraa
9,10,164,306,21.0, ABarpa
10,11,184,365,23.0, ABarpp
11,12,194,224,14.0, ABalaa
12,13,173,250,20.0, ABalap
13,14,259,264,22.0, ABalpp
14,15,232,228,18.0, ABalpa
15,16,227,356,21.0, Caa
16,17,247,396,23.0, Cap
17,18,212,426,24.0, Cpa
18,19,258,448,24.0, Cpp
19,20,281,447,16.0, D
20,21,304,413,14.0, P4
21,22,239,257,10.0, MSaa
22,23,285,290,14.0, MSap
23,24,232,300,11.0, MSpa
24,25,224,355,10.0, MSpp
25,26,267,339,14.0, Ea
26,27,266,397,16.0, Ep
28,29,198,268,23.0, ABplaa
29,30,218,316,23.0, ABplap
