,index,x,y,z,name
0,1,205,396,11.0, ABprpaa
1,2,232,408,11.0, ABprpap
2,3,238,447,13.0, ABprppp
3,4,216,447,14.0, ABprppa
4,5,182,366,11.0, ABpraap
5,6,161,344,14.0, ABpraaa
6,7,194,423,16.0, ABprapp
7,8,177,396,17.0, ABprapa
8,9,293,368,23.0, ABplppp
9,10,272,347,25.0, ABplppa
10,11,296,325,21.0, ABplpap
11,12,279,301,24.0, ABplpaa
13,14,199,322,11.0, ABarapp
14,15,176,299,11.0, ABarapa
15,16,211,276,11.0, ABaraap
16,17,178,256,11.0, ABaraaa
17,18,177,314,18.0, ABarpap
18,19,161,295,22.0, ABarpaa
19,20,182,351,23.0, ABarpp
20,21,203,224,14.0, ABalaa
21,22,177,246,20.0, ABalap
22,23,267,270,21.0, ABalppp
23,24,249,261,25.0, ABalppa
24,25,221,222,22.0, ABalpaa
25,26,247,234,18.0, ABalpap
26,27,224,354,21.0, Caa
27,28,240,399,24.0, Cap
28,29,206,422,24.0, Cpa
29,30,257,448,24.0, Cpp
30,31,280,446,16.0, D
31,32,302,413,14.0, P4
32,33,242,259,11.0, MSaa
33,34,287,299,15.0, MSap
34,35,238,308,11.0, MSpa
35,36,223,361,10.0, MSpp
36,37,264,340,15.0, Ea
37,38,262,398,17.0, Ep
39,40,217,277,21.0, ABplaap
40,41,187,267,25.0, ABplaaa
41,42,241,321,22.0, ABplapp
42,43,205,311,24.0, ABplapa
