,index,x,y,z,name
0,1,243,385,10.0, ABprpa
1,2,245,424,12.0, ABprpp
2,3,172,364,13.0, ABpraa
3,4,194,410,15.0, ABprap
4,5,281,345,23.0, ABplpp
5,6,281,302,22.0, ABplpa
7,8,178,312,11.0, ABarap
8,9,189,273,10.0, ABaraa
9,10,167,307,19.0, ABarpa
10,11,188,363,21.0, ABarpp
11,12,196,219,15.0, ABalaa
12,13,175,248,18.0, ABalap
13,14,250,261,23.0, ABalpp
14,15,246,234,16.0, ABalpa
15,16,224,380,23.0, Ca
16,17,226,429,21.0, Cp
17,18,255,458,18.0, D
18,19,296,429,15.0, P4
19,20,250,283,12.0, MSa
20,21,235,338,12.0, MSp
21,22,293,347,16.0, Ea
22,23,285,401,19.0, Ep
24,25,201,281,24.0, ABplaa
25,26,219,318,24.0, ABplap
