,index,x,y,z,name
0,1,250,387,10.0, ABprpa
1,2,249,412,12.0, ABprpp
2,3,180,371,12.0, ABpraa
3,4,195,404,14.0, ABprap
5,6,277,324,23.0, ABplpp
6,7,274,294,21.0, ABplpa
8,9,185,319,11.0, ABarap
9,10,183,279,10.0, ABaraa
10,11,164,323,20.0, ABarpa
11,12,179,356,22.0, ABarpp
12,13,184,225,16.0, ABalaa
13,14,172,245,19.0, ABalap
14,15,246,251,22.0, ABalpp
15,16,234,230,15.0, ABalpa
16,17,227,374,22.0, Ca
17,18,225,426,22.0, Cp
18,19,259,451,18.0, D
19,20,288,431,18.0, P4
20,21,248,278,11.0, MSa
21,22,241,341,12.0, MSp
22,23,293,346,16.0, Ea
23,24,283,398,20.0, Ep
25,26,198,278,23.0, ABplaa
26,27,215,306,23.0, ABplap
