,index,x,y,z,name
0,1,231,390,10.0, ABprpa
1,2,243,443,11.0, ABprpp
2,3,178,360,11.0, ABpraa
3,4,188,413,14.0, ABprap
4,5,283,360,24.0, ABplpp
5,6,282,305,24.0, ABplpa
7,8,183,319,11.0, ABarap
8,9,189,268,10.0, ABaraa
9,10,162,302,20.0, ABarpa
10,11,175,374,21.0, ABarpp
11,12,201,224,13.0, ABalaa
12,13,168,252,19.0, ABalap
13,14,248,270,24.0, ABalpp
14,15,234,224,18.0, ABalpa
15,16,224,374,21.0, Ca
16,17,227,429,20.0, Cp
17,18,269,455,20.0, D
18,19,301,429,16.0, P4
19,20,252,264,12.0, MSaa
20,21,268,286,15.0, MSap
21,22,231,316,12.0, MSpa
22,23,240,348,12.0, MSpp
23,24,282,343,16.0, Ea
24,25,281,398,15.0, Ep
26,27,194,272,23.0, ABplaa
27,28,212,323,24.0, ABplap
