,index,x,y,z,name
0,1,199,399,12.0, ABprpaa
1,2,229,413,11.0, ABprpap
2,3,246,447,12.0, ABprppp
3,4,213,450,14.0, ABprppa
4,5,186,365,11.0, ABpraap
5,6,160,337,14.0, ABpraaa
6,7,196,425,16.0, ABprapp
7,8,173,396,18.0, ABprapa
8,9,294,375,22.0, ABplppp
9,10,272,349,27.0, ABplppa
10,11,296,333,22.0, ABplpap
11,12,281,298,25.0, ABplpaa
13,14,203,330,11.0, ABarapp
14,15,178,294,11.0, ABarapa
15,16,212,282,11.0, ABaraap
16,17,183,250,11.0, ABaraaa
17,18,186,313,17.0, ABarpap
18,19,158,287,19.0, ABarpaa
19,20,167,334,23.0, ABarppa
20,21,182,367,21.0, ABarppp
21,22,222,232,13.0, ABalaap
22,23,196,219,15.0, ABalaaa
23,24,195,258,17.0, ABalapp
24,25,172,238,20.0, ABalapa
25,26,273,274,21.0, ABalppp
26,27,245,257,25.0, ABalppa
27,28,217,223,22.0, ABalpaa
28,29,251,235,18.0, ABalpap
29,30,216,349,22.0, Caa
30,31,231,396,23.0, Cap
31,32,208,421,25.0, Cpa
32,33,254,449,24.0, Cpp
33,34,279,442,16.0, D
34,35,302,412,14.0, P4
35,36,248,265,11.0, MSaa
36,37,294,306,15.0, MSap
37,38,238,311,11.0, MSpa
38,39,229,374,10.0, MSpp
39,40,267,343,16.0, Ea
41,42,219,278,21.0, ABplaap
42,43,186,267,26.0, ABplaaa
43,44,240,317,21.0, ABplapp
44,45,201,303,25.0, ABplapa
47,48,262,393,19.0, Ep
